District code,District name,Category,Student group,2022-2023 student count - year to date,2022-2023 attendance rate - year to date,2021-2022 student count,2021-2022 attendance rate,2020-2021 student count,2020-2021 attendance rate,2019-2020 student count,2019-2020 attendance rate,Reporting period,Update date
850011,Monroe School District,Race/Ethnicity,Hispanic/Latino of any race,543,0.9411,500,0.9431,412,0.9742,353,0.9554,May-23,6/16/23
850011,Monroe School District,Race/Ethnicity,White,2363,0.9436,2398,0.9502,2394,0.9784,2429,0.9609,May-23,6/16/23
850011,Monroe School District,High Needs,Students Without High Needs,2546,0.9476,2523,0.9537,2446,0.9819,2432,0.9645,May-23,6/16/23
850011,Monroe School District,High Needs,Students With High Needs,793,0.9302,788,0.9371,742,0.964,696,0.9488,May-23,6/16/23
860011,Montville School District,,All Students,1960,0.9305,1964,0.9332,1935,0.9257,2007,0.9557,May-23,6/16/23
860011,Montville School District,Students With Disabilities,Students With Disabilities,353,0.9039,366,0.9154,339,0.8922,364,0.9418,May-23,6/16/23
860011,Montville School District,Free/Reduced Lunch,Free Meal Eligible,660,0.9142,651,0.9097,650,0.8821,749,0.9405,May-23,6/16/23
860011,Montville School District,Free/Reduced Lunch,Reduced Price Meal Eligible,161,0.9292,139,0.9449,152,0.9368,173,0.9607,May-23,6/16/23
860011,Montville School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,821,0.9171,790,0.9161,802,0.8928,922,0.9443,May-23,6/16/23
860011,Montville School District,English Learners,English Learners,93,0.9482,96,0.9328,93,0.9256,101,0.9651,May-23,6/16/23
860011,Montville School District,Race/Ethnicity,All other races,382,0.9424,387,0.9375,402,0.932,422,0.964,May-23,6/16/23
860011,Montville School District,Race/Ethnicity,Black or African American,87,0.9478,84,0.9385,69,0.9129,66,0.9724,May-23,6/16/23
860011,Montville School District,Race/Ethnicity,Hispanic/Latino of any race,320,0.912,301,0.9258,269,0.9119,278,0.9488,May-23,6/16/23
860011,Montville School District,Race/Ethnicity,White,1171,0.9305,1192,0.9333,1195,0.9273,1241,0.9536,May-23,6/16/23
860011,Montville School District,High Needs,Students Without High Needs,945,0.9444,968,0.9474,957,0.9528,924,0.9659,May-23,6/16/23
860011,Montville School District,High Needs,Students With High Needs,1015,0.9177,996,0.919,978,0.8987,1083,0.9468,May-23,6/16/23
880011,Naugatuck School District,,All Students,4232,0.9133,4205,0.9216,4150,0.9155,4273,0.9379,May-23,6/16/23
880011,Naugatuck School District,Students With Disabilities,Students With Disabilities,769,0.9011,770,0.9091,757,0.9003,765,0.9115,May-23,6/16/23
880011,Naugatuck School District,Free/Reduced Lunch,Free Meal Eligible,1940,0.8969,2032,0.9035,1940,0.8901,2028,0.9257,May-23,6/16/23
880011,Naugatuck School District,Free/Reduced Lunch,Reduced Price Meal Eligible,339,0.9234,361,0.9293,291,0.9241,240,0.9417,May-23,6/16/23
880011,Naugatuck School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,2279,0.9008,2393,0.9075,2231,0.8946,2268,0.9274,May-23,6/16/23
880011,Naugatuck School District,English Learners,English Learners,454,0.9156,417,0.9167,331,0.8994,335,0.9467,May-23,6/16/23
880011,Naugatuck School District,Race/Ethnicity,All other races,322,0.9213,342,0.9302,345,0.9252,370,0.9439,May-23,6/16/23
880011,Naugatuck School District,Race/Ethnicity,Black or African American,517,0.9207,468,0.928,411,0.9125,394,0.9461,May-23,6/16/23
880011,Naugatuck School District,Race/Ethnicity,Hispanic/Latino of any race,1627,0.9045,1509,0.9106,1364,0.8976,1282,0.9323,May-23,6/16/23
880011,Naugatuck School District,Race/Ethnicity,White,1766,0.9176,1886,0.9269,2030,0.9261,2227,0.9386,May-23,6/16/23
880011,Naugatuck School District,High Needs,Students Without High Needs,1549,0.9323,1448,0.9443,1550,0.9439,1611,0.9536,May-23,6/16/23
880011,Naugatuck School District,High Needs,Students With High Needs,2683,0.9028,2757,0.9093,2600,0.8983,2662,0.9282,May-23,6/16/23
890011,New Britain School District,,All Students,9367,0.8866,9300,0.8781,9452,0.8838,9744,0.9254,May-23,6/16/23
890011,New Britain School District,Homelessness,Students Experiencing Homelessness,125,0.802,166,0.8037,248,0.8135,259,0.8844,May-23,6/16/23
890011,New Britain School District,Students With Disabilities,Students With Disabilities,1931,0.8532,2032,0.8455,2001,0.8418,2021,0.9011,May-23,6/16/23
890011,New Britain School District,Free/Reduced Lunch,Free Meal Eligible,6104,0.8747,6571,0.8639,6682,0.8637,7795,0.9199,May-23,6/16/23
890011,New Britain School District,Free/Reduced Lunch,Reduced Price Meal Eligible,725,0.9016,659,0.9011,647,0.9152,561,0.9451,May-23,6/16/23
890011,New Britain School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,6829,0.8775,7230,0.8673,7329,0.8684,8356,0.9216,May-23,6/16/23
890011,New Britain School District,English Learners,English Learners,1642,0.8862,1710,0.8655,1651,0.8738,1782,0.9134,May-23,6/16/23
890011,New Britain School District,Race/Ethnicity,All other races,636,0.9075,610,0.9068,572,0.9184,567,0.9416,May-23,6/16/23
890011,New Britain School District,Race/Ethnicity,Black or African American,1046,0.9014,1021,0.8925,1033,0.8917,1081,0.934,May-23,6/16/23
890011,New Britain School District,Race/Ethnicity,Hispanic/Latino of any race,6335,0.8792,6260,0.8681,6344,0.8705,6473,0.9192,May-23,6/16/23
890011,New Britain School District,Race/Ethnicity,White,1350,0.9002,1409,0.8996,1503,0.9205,1623,0.9389,May-23,6/16/23
890011,New Britain School District,High Needs,Students Without High Needs,1899,0.9178,1489,0.9222,1595,0.947,1050,0.9532,May-23,6/16/23
890011,New Britain School District,High Needs,Students With High Needs,7468,0.8794,7811,0.8695,7857,0.8707,8694,0.922,May-23,6/16/23
900011,New Canaan School District,,All Students,4133,0.9548,4113,0.9569,4181,0.9773,4184,0.9595,May-23,6/16/23
900011,New Canaan School District,Students With Disabilities,Students With Disabilities,491,0.949,518,0.9457,515,0.97,529,0.9493,May-23,6/16/23
900011,New Canaan School District,English Learners,English Learners,37,0.9441,28,0.9535,26,0.9725,49,0.9585,May-23,6/16/23
900011,New Canaan School District,Race/Ethnicity,All other races,508,0.9613,496,0.9635,475,0.983,461,0.964,May-23,6/16/23
900011,New Canaan School District,Race/Ethnicity,Black or African American,57,0.9553,54,0.9563,58,0.9728,61,0.9596,May-23,6/16/23
900011,New Canaan School District,Race/Ethnicity,Hispanic/Latino of any race,265,0.952,245,0.9583,232,0.9758,212,0.9633,May-23,6/16/23
900011,New Canaan School District,Race/Ethnicity,White,3303,0.954,3318,0.9558,3416,0.9766,3450,0.9586,May-23,6/16/23
900011,New Canaan School District,High Needs,Students Without High Needs,3603,0.9556,3572,0.9585,3644,0.9783,3609,0.961,May-23,6/16/23
900011,New Canaan School District,High Needs,Students With High Needs,530,0.9488,541,0.9464,537,0.9702,575,0.95,May-23,6/16/23
910011,New Fairfield School District,,All Students,2069,0.9352,2096,0.9299,2093,0.961,2121,0.9461,May-23,6/16/23
910011,New Fairfield School District,Students With Disabilities,Students With Disabilities,344,0.9191,356,0.9134,331,0.9404,328,0.9348,May-23,6/16/23
910011,New Fairfield School District,Free/Reduced Lunch,Free Meal Eligible,253,0.9222,242,0.9053,243,0.9371,264,0.9329,May-23,6/16/23
910011,New Fairfield School District,Free/Reduced Lunch,Reduced Price Meal Eligible,94,0.9187,92,0.9218,73,0.939,78,0.938,May-23,6/16/23
910011,New Fairfield School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,347,0.9212,334,0.9099,316,0.9376,342,0.9341,May-23,6/16/23
910011,New Fairfield School District,English Learners,English Learners,77,0.9299,93,0.9111,82,0.9472,86,0.9451,May-23,6/16/23
910011,New Fairfield School District,Race/Ethnicity,All other races,91,0.9368,98,0.9352,97,0.9689,85,0.9538,May-23,6/16/23
910011,New Fairfield School District,Race/Ethnicity,Black or African American,47,0.9442,45,0.9327,29,0.9686,31,0.9506,May-23,6/16/23
910011,New Fairfield School District,Race/Ethnicity,Hispanic/Latino of any race,371,0.9305,362,0.9218,317,0.951,276,0.9437,May-23,6/16/23
910011,New Fairfield School District,Race/Ethnicity,White,1560,0.936,1591,0.9313,1650,0.9623,1729,0.946,May-23,6/16/23
910011,New Fairfield School District,High Needs,Students Without High Needs,1436,0.9404,1446,0.9366,1482,0.9678,1483,0.9499,May-23,6/16/23
910011,New Fairfield School District,High Needs,Students With High Needs,633,0.9235,650,0.915,611,0.9443,638,0.9371,May-23,6/16/23
920011,New Hartford School District,,All Students,406,0.9446,425,0.9443,408,0.972,419,0.9573,May-23,6/16/23
920011,New Hartford School District,Students With Disabilities,Students With Disabilities,56,0.9474,72,0.9393,63,0.9661,66,0.9525,May-23,6/16/23
920011,New Hartford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,83,0.9326,85,0.9318,82,0.9528,80,0.9429,May-23,6/16/23
920011,New Hartford School District,Race/Ethnicity,White,361,0.9442,381,0.9439,374,0.972,392,0.957,May-23,6/16/23
920011,New Hartford School District,High Needs,Students Without High Needs,288,0.947,289,0.9479,278,0.9778,291,0.9607,May-23,6/16/23
920011,New Hartford School District,High Needs,Students With High Needs,118,0.9387,136,0.9365,130,0.9598,128,0.9492,May-23,6/16/23
930011,New Haven School District,,All Students,17776,0.8762,18001,0.8465,18586,0.8748,19307,0.9281,May-23,6/16/23
930011,New Haven School District,Homelessness,Students Experiencing Homelessness,329,0.7991,433,0.7639,312,0.7693,509,0.8838,May-23,6/16/23
930011,New Haven School District,Students With Disabilities,Students With Disabilities,2650,0.8293,2915,0.8032,2996,0.8196,3116,0.9005,May-23,6/16/23
930011,New Haven School District,Free/Reduced Lunch,Free Meal Eligible,11651,0.8577,11431,0.83,12703,0.8471,12912,0.9178,May-23,6/16/23
930011,New Haven School District,Free/Reduced Lunch,Reduced Price Meal Eligible,1347,0.9065,1340,0.8762,1193,0.9247,945,0.945,May-23,6/16/23
930011,New Haven School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,12998,0.8628,12771,0.8349,13896,0.8538,13857,0.9197,May-23,6/16/23
930011,New Haven School District,English Learners,English Learners,3735,0.8955,3888,0.8711,3558,0.8897,3716,0.9376,May-23,6/16/23
930011,New Haven School District,Race/Ethnicity,All other races,1247,0.9079,1105,0.8701,951,0.9128,923,0.9467,May-23,6/16/23
930011,New Haven School District,Race/Ethnicity,Black or African American,5939,0.8612,6182,0.8259,6587,0.8462,6930,0.9206,May-23,6/16/23
930011,New Haven School District,Race/Ethnicity,Hispanic/Latino of any race,8772,0.8754,8769,0.8525,8968,0.8795,9151,0.928,May-23,6/16/23
930011,New Haven School District,Race/Ethnicity,White,1818,0.9072,1945,0.8721,2080,0.9272,2303,0.9439,May-23,6/16/23
930011,New Haven School District,High Needs,Students Without High Needs,3623,0.9195,3743,0.8767,3603,0.9463,4143,0.9525,May-23,6/16/23
930011,New Haven School District,High Needs,Students With High Needs,14153,0.8659,14258,0.8384,14983,0.8574,15164,0.9214,May-23,6/16/23
940011,Newington School District,,All Students,3859,0.9353,3850,0.9438,3872,0.965,3955,0.9565,May-23,6/16/23
940011,Newington School District,Homelessness,Students Experiencing Homelessness,28,0.9034,,,,,,,May-23,6/16/23
940011,Newington School District,Students With Disabilities,Students With Disabilities,557,0.9122,567,0.9223,589,0.939,556,0.9405,May-23,6/16/23
940011,Newington School District,Free/Reduced Lunch,Free Meal Eligible,1012,0.9136,1008,0.9173,969,0.9344,1050,0.9424,May-23,6/16/23
940011,Newington School District,Free/Reduced Lunch,Reduced Price Meal Eligible,261,0.9333,226,0.937,246,0.9575,232,0.9526,May-23,6/16/23
940011,Newington School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,1273,0.9176,1234,0.921,1215,0.9391,1282,0.9443,May-23,6/16/23
940011,Newington School District,English Learners,English Learners,337,0.9361,325,0.9382,288,0.9532,258,0.9578,May-23,6/16/23
940011,Newington School District,Race/Ethnicity,All other races,584,0.9468,563,0.9517,570,0.9731,589,0.9647,May-23,6/16/23
940011,Newington School District,Race/Ethnicity,Black or African American,219,0.9391,222,0.9444,233,0.9573,240,0.9614,May-23,6/16/23
940011,Newington School District,Race/Ethnicity,Hispanic/Latino of any race,995,0.9187,974,0.9275,891,0.9457,879,0.949,May-23,6/16/23
940011,Newington School District,Race/Ethnicity,White,2061,0.9397,2091,0.9489,2178,0.9715,2247,0.9566,May-23,6/16/23
940011,Newington School District,High Needs,Students Without High Needs,2173,0.9469,2186,0.9571,2234,0.9793,2266,0.9643,May-23,6/16/23
940011,Newington School District,High Needs,Students With High Needs,1686,0.9205,1664,0.9259,1638,0.9451,1689,0.9458,May-23,6/16/23
950011,New London School District,,All Students,2850,0.8896,3053,0.892,3257,0.8652,3378,0.9417,May-23,6/16/23
950011,New London School District,Homelessness,Students Experiencing Homelessness,219,0.884,258,0.8839,309,0.8329,301,0.9274,May-23,6/16/23
950011,New London School District,Students With Disabilities,Students With Disabilities,512,0.8499,598,0.853,605,0.8358,604,0.9199,May-23,6/16/23
950011,New London School District,Free/Reduced Lunch,Free Meal Eligible,2056,0.8799,2397,0.8822,2689,0.8503,2476,0.9364,May-23,6/16/23
950011,New London School District,Free/Reduced Lunch,Reduced Price Meal Eligible,337,0.9182,327,0.9233,167,0.9164,299,0.9554,May-23,6/16/23
950011,New London School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,2393,0.8853,2724,0.8871,2856,0.8541,2775,0.9385,May-23,6/16/23
950011,New London School District,English Learners,English Learners,758,0.8873,858,0.8919,845,0.848,827,0.9394,May-23,6/16/23
950011,New London School District,Race/Ethnicity,All other races,373,0.8975,434,0.9034,460,0.8677,454,0.942,May-23,6/16/23
950011,New London School District,Race/Ethnicity,Black or African American,475,0.911,508,0.9076,577,0.8777,593,0.9551,May-23,6/16/23
950011,New London School District,Race/Ethnicity,Hispanic/Latino of any race,1648,0.881,1702,0.8808,1760,0.848,1779,0.9355,May-23,6/16/23
950011,New London School District,Race/Ethnicity,White,354,0.8927,409,0.9063,460,0.9132,552,0.9471,May-23,6/16/23
950011,New London School District,High Needs,Students Without High Needs,389,0.9198,257,0.9347,327,0.9494,487,0.9583,May-23,6/16/23
950011,New London School District,High Needs,Students With High Needs,2461,0.8856,2796,0.888,2930,0.8557,2891,0.9389,May-23,6/16/23
960011,New Milford School District,,All Students,3596,0.9257,3615,0.9212,3604,0.9483,3837,0.9564,May-23,6/16/23
960011,New Milford School District,Students With Disabilities,Students With Disabilities,558,0.9048,590,0.8898,555,0.9182,566,0.9435,May-23,6/16/23
960011,New Milford School District,Free/Reduced Lunch,Free Meal Eligible,973,0.9091,924,0.9003,945,0.923,1088,0.9438,May-23,6/16/23
960011,New Milford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,294,0.9275,229,0.9184,240,0.9504,252,0.9555,May-23,6/16/23
960011,New Milford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,1267,0.9133,1153,0.9039,1185,0.9286,1340,0.946,May-23,6/16/23
960011,New Milford School District,English Learners,English Learners,255,0.9338,247,0.9169,189,0.9391,195,0.9512,May-23,6/16/23
960011,New Milford School District,Race/Ethnicity,All other races,210,0.9448,207,0.9356,269,0.9633,273,0.969,May-23,6/16/23
960011,New Milford School District,Race/Ethnicity,Black or African American,129,0.9291,124,0.9235,117,0.9496,109,0.9662,May-23,6/16/23
960011,New Milford School District,Race/Ethnicity,Hispanic/Latino of any race,865,0.9229,759,0.9177,649,0.9332,610,0.9511,May-23,6/16/23
960011,New Milford School District,Race/Ethnicity,White,2392,0.9249,2525,0.9209,2569,0.9504,2845,0.9559,May-23,6/16/23
960011,New Milford School District,High Needs,Students Without High Needs,1940,0.9348,2048,0.9332,2061,0.9613,2151,0.9629,May-23,6/16/23
960011,New Milford School District,High Needs,Students With High Needs,1656,0.9153,1567,0.9051,1543,0.9309,1686,0.9479,May-23,6/16/23
970011,Newtown School District,,All Students,3957,0.9427,4001,0.9471,4009,0.9667,4100,0.9589,May-23,6/16/23
970011,Newtown School District,Students With Disabilities,Students With Disabilities,591,0.9279,618,0.9333,588,0.9467,556,0.9459,May-23,6/16/23
970011,Newtown School District,Free/Reduced Lunch,Free Meal Eligible,397,0.9263,398,0.9261,433,0.9474,446,0.947,May-23,6/16/23
970011,Newtown School District,Free/Reduced Lunch,Reduced Price Meal Eligible,144,0.9296,112,0.937,115,0.9498,125,0.9526,May-23,6/16/23
970011,Newtown School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,541,0.9272,510,0.9285,548,0.9479,571,0.9483,May-23,6/16/23
970011,Newtown School District,English Learners,English Learners,59,0.9287,53,0.9534,29,0.9452,23,0.942,May-23,6/16/23
970011,Newtown School District,Race/Ethnicity,All other races,162,0.95,185,0.9526,194,0.9696,210,0.9657,May-23,6/16/23
970011,Newtown School District,Race/Ethnicity,Black or African American,88,0.9506,85,0.9542,70,0.9724,66,0.9677,May-23,6/16/23
970011,Newtown School District,Race/Ethnicity,Hispanic/Latino of any race,500,0.9395,434,0.9398,386,0.9612,349,0.9572,May-23,6/16/23
970011,Newtown School District,Race/Ethnicity,White,3207,0.9426,3297,0.9476,3359,0.967,3475,0.9585,May-23,6/16/23
970011,Newtown School District,High Needs,Students Without High Needs,2940,0.9472,2988,0.9516,3009,0.9721,3115,0.9618,May-23,6/16/23
970011,Newtown School District,High Needs,Students With High Needs,1017,0.93,1013,0.9336,1000,0.9503,985,0.9498,May-23,6/16/23
980011,Norfolk School District,,All Students,58,0.9353,64,0.94,66,0.9546,68,0.9644,May-23,6/16/23
980011,Norfolk School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,21,0.9334,21,0.9388,24,0.948,26,0.9528,May-23,6/16/23
980011,Norfolk School District,Race/Ethnicity,White,50,0.9372,56,0.9419,56,0.955,59,0.9649,May-23,6/16/23
980011,Norfolk School District,High Needs,Students Without High Needs,29,0.937,37,0.9433,37,0.9598,35,0.9781,May-23,6/16/23
